,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
3725,1980,SVEN-AKE NILSSON,7,109h 35' 47'',3842.0,35.056,109,35,47,MIKO-MERCIER-VIVAGEL,71,394547,+ 00h 16' 33'',,,23.0,35.144
3726,1980,LUDO PEETERS,8,109h 39' 59'',3842.0,35.034,109,39,59,IJSBOERKE-WARNCKE-KOGA MIYATA,96,394799,+ 00h 20' 45'',,,23.0,35.144
3727,1980,PIERRE BAZZO,9,109h 40' 17'',3842.0,35.032,109,40,17,LA REDOUTE-MOTOBECANE,83,394817,+ 00h 21' 03'',,,23.0,35.144
3728,1980,HENK LUBBERDING,10,109h 40' 24'',3842.0,35.031,109,40,24,TI-RALEIGH-CREDA,13,394824,+ 00h 21' 10'',,,23.0,35.144
3729,1980,ROBERT ALBAN,11,109h 41' 55'',3842.0,35.023,109,41,55,LA REDOUTE-MOTOBECANE,82,394915,+ 00h 22' 41'',,,23.0,35.144
3730,1980,JOHAN VAN DER VELDE,12,109h 44' 42'',3842.0,35.008,109,44,42,TI-RALEIGH-CREDA,18,395082,+ 00h 25' 28'',,,23.0,35.144
3731,1980,CLAUDE CRIQUIELION,13,109h 46' 57'',3842.0,34.996,109,46,57,SPLENDOR-ADMIRAL-TV EKSPRES,54,395217,+ 00h 27' 43'',,,23.0,35.144
3732,1980,JOSTEIN WILMANN,14,109h 47' 18'',3842.0,34.995,109,47,18,PUCH-SEM,30,395238,+ 00h 28' 04'',,,23.0,35.144
3733,1980,RÉGIS OVION,15,109h 49' 02'',3842.0,34.985,109,49,2,PUCH-SEM,27,395342,+ 00h 29' 48'',,,23.0,35.144
3734,1980,LUCIEN VAN IMPE,16,109h 52' 09'',3842.0,34.969,109,52,9,MARC-IWC-VRD,61,395529,+ 00h 32' 55'',,,23.0,35.144
3735,1980,BERNARD THEVENET,17,109h 52' 13'',3842.0,34.969,109,52,13,TEKA,111,395533,+ 00h 32' 59'',,,23.0,35.144
3736,1980,LUDO LOOS,18,109h 55' 50'',3842.0,34.949,109,55,50,MARC-IWC-VRD,67,395750,+ 00h 36' 36'',,,23.0,35.144
3737,1980,JO MAAS,19,109h 55' 58'',3842.0,34.949,109,55,58,DAF TRUCKS-LEJEUNE,41,395758,+ 00h 36' 44'',,,23.0,35.144
3738,1980,VICENTE BELDA,20,110h 01' 56'',3842.0,34.917,110,1,56,KELME,123,396116,+ 00h 42' 42'',,,23.0,35.144
3739,1980,PATRICK BUSOLINI,21,110h 04' 49'',3842.0,34.902,110,4,49,PUCH-SEM,22,396289,+ 00h 45' 35'',,,23.0,35.144
3740,1980,GERRY VERLINDEN,22,110h 11' 31'',3842.0,34.866,110,11,31,IJSBOERKE-WARNCKE-KOGA MIYATA,91,396691,+ 00h 52' 17'',,,23.0,35.144
3741,1980,FERDINAND JULIEN,23,110h 11' 51'',3842.0,34.865,110,11,51,BOSTON-MAVIC-AMIS DU TOUR,105,396711,+ 00h 52' 37'',,,23.0,35.144
3742,1980,ISMAËL LEJARETTA,24,110h 13' 19'',3842.0,34.857,110,13,19,TEKA,116,396799,+ 00h 54' 05'',,,23.0,35.144
3743,1980,ALBERTO FERNANDEZ DE LA PUEBLA RAMOS,25,110h 14' 31'',3842.0,34.851,110,14,31,TEKA,115,396871,+ 00h 55' 17'',,,23.0,35.144
3744,1980,EDDY SCHEPERS,26,110h 14' 46'',3842.0,34.849,110,14,46,DAF TRUCKS-LEJEUNE,48,396886,+ 00h 55' 32'',,,23.0,35.144
3745,1980,DANIEL PLUMMER,27,110h 18' 00'',3842.0,34.832,110,18,0,SPLENDOR-ADMIRAL-TV EKSPRES,59,397080,+ 00h 58' 46'',,,23.0,35.144
3746,1980,PASCAL SIMON,28,110h 18' 05'',3842.0,34.832,110,18,5,PEUGEOT-ESSO-MICHELIN,40,397085,+ 00h 58' 51'',,,23.0,35.144
3747,1980,SEAN KELLY,29,110h 18' 08'',3842.0,34.832,110,18,8,SPLENDOR-ADMIRAL-TV EKSPRES,57,397088,+ 00h 58' 54'',,,23.0,35.144
3748,1980,RENÉ MARTENS,30,110h 18' 20'',3842.0,34.831,110,18,20,DAF TRUCKS-LEJEUNE,45,397100,+ 00h 59' 06'',,,23.0,35.144
3749,1980,BERNARD VALLET,31,110h 18' 25'',3842.0,34.83,110,18,25,LA REDOUTE-MOTOBECANE,87,397105,+ 00h 59' 11'',,,23.0,35.144
3750,1980,JEAN-LUC VANDENBROUCKE,33,110h 20' 44'',3842.0,34.818,110,20,44,LA REDOUTE-MOTOBECANE,89,397244,+ 01h 01' 30'',,,23.0,35.144
3751,1980,PATRICK BONNET,34,110h 20' 52'',3842.0,34.817,110,20,52,RENAULT-GITANE,6,397252,+ 01h 01' 38'',,,23.0,35.144
3752,1980,PEDRO TORRES,35,110h 21' 39'',3842.0,34.813,110,21,39,KELME,121,397299,+ 01h 02' 25'',,,23.0,35.144
3753,1980,BERT OOSTERBOSCH,36,110h 22' 13'',3842.0,34.81,110,22,13,TI-RALEIGH-CREDA,14,397333,+ 01h 02' 59'',,,23.0,35.144
3754,1980,KLAUS-PETER THALER,37,110h 24' 17'',3842.0,34.799,110,24,17,TEKA,120,397457,+ 01h 05' 03'',,,23.0,35.144
3755,1980,GERRIE KNETEMANN,38,110h 25' 37'',3842.0,34.792,110,25,37,TI-RALEIGH-CREDA,12,397537,+ 01h 06' 23'',,,23.0,35.144
3756,1980,GUIDO VAN CALSTER,39,110h 26' 00'',3842.0,34.79,110,26,0,SPLENDOR-ADMIRAL-TV EKSPRES,60,397560,+ 01h 06' 46'',,,23.0,35.144
3757,1980,BERNARD BOURREAU,40,110h 26' 25'',3842.0,34.788,110,26,25,PEUGEOT-ESSO-MICHELIN,34,397585,+ 01h 07' 11'',,,23.0,35.144
3758,1980,MARCO ANTONIO CHAGAS MARTINS,41,110h 26' 48'',3842.0,34.786,110,26,48,PUCH-SEM,23,397608,+ 01h 07' 34'',,,23.0,35.144
3759,1980,RUDY PEVENAGE,42,110h 27' 16'',3842.0,34.784,110,27,16,IJSBOERKE-WARNCKE-KOGA MIYATA,97,397636,+ 01h 08' 02'',,,23.0,35.144
3760,1980,PATRICK FRIOU,43,110h 28' 48'',3842.0,34.776,110,28,48,MIKO-MERCIER-VIVAGEL,73,397728,+ 01h 09' 34'',,,23.0,35.144
3761,1980,CHRISTIAN LEVAVASSEUR,44,110h 30' 32'',3842.0,34.766,110,30,32,MIKO-MERCIER-VIVAGEL,77,397832,+ 01h 11' 18'',,,23.0,35.144
3762,1980,DIDIER VANOVERSCHEDE,45,110h 30' 46'',3842.0,34.765,110,30,46,LA REDOUTE-MOTOBECANE,88,397846,+ 01h 11' 32'',,,23.0,35.144
3763,1980,HUBERT LINARD,46,110h 31' 06'',3842.0,34.763,110,31,6,PEUGEOT-ESSO-MICHELIN,38,397866,+ 01h 11' 52'',,,23.0,35.144
3764,1980,LUDO DELCROIX,47,110h 35' 28'',3842.0,34.741,110,35,28,IJSBOERKE-WARNCKE-KOGA MIYATA,93,398128,+ 01h 16' 14'',,,23.0,35.144
3765,1980,JEAN TOSO,48,110h 38' 34'',3842.0,34.724,110,38,34,PUCH-SEM,29,398314,+ 01h 19' 20'',,,23.0,35.144
3766,1980,GRAHAM JONES,49,110h 39' 47'',3842.0,34.718,110,39,47,PEUGEOT-ESSO-MICHELIN,36,398387,+ 01h 20' 33'',,,23.0,35.144
3767,1980,JEAN-LOUIS GAUTHIER,50,110h 40' 12'',3842.0,34.716,110,40,12,MIKO-MERCIER-VIVAGEL,75,398412,+ 01h 20' 58'',,,23.0,35.144
3768,1980,LÉO VAN VLIET,51,110h 40' 52'',3842.0,34.712,110,40,52,TI-RALEIGH-CREDA,19,398452,+ 01h 21' 38'',,,23.0,35.144
3769,1980,JOSEPH BORGUET,52,110h 41' 16'',3842.0,34.71,110,41,16,SPLENDOR-ADMIRAL-TV EKSPRES,53,398476,+ 01h 22' 02'',,,23.0,35.144
3770,1980,FERDI VAN DEN HAUTE,53,110h 41' 39'',3842.0,34.708,110,41,39,LA REDOUTE-MOTOBECANE,90,398499,+ 01h 22' 25'',,,23.0,35.144
3771,1980,JOSÉ-LUIS MAYOZ,54,110h 41' 55'',3842.0,34.707,110,41,55,TEKA,118,398515,+ 01h 22' 41'',,,23.0,35.144
3772,1980,PATRICE THEVENARD,55,110h 43' 01'',3842.0,34.701,110,43,1,BOSTON-MAVIC-AMIS DU TOUR,108,398581,+ 01h 23' 47'',,,23.0,35.144
3773,1980,PAUL WELLENS,56,110h 43' 07'',3842.0,34.701,110,43,7,TI-RALEIGH-CREDA,20,398587,+ 01h 23' 53'',,,23.0,35.144
3774,1980,BERNARDO ALFONSEL,57,110h 44' 24'',3842.0,34.694,110,44,24,TEKA,112,398664,+ 01h 25' 10'',,,23.0,35.144
3775,1980,ALAIN VIGNERON,58,110h 44' 37'',3842.0,34.693,110,44,37,BOSTON-MAVIC-AMIS DU TOUR,110,398677,+ 01h 25' 23'',,,23.0,35.144
3776,1980,JACQUES BOSSIS,59,110h 44' 44'',3842.0,34.692,110,44,44,PEUGEOT-ESSO-MICHELIN,32,398684,+ 01h 25' 30'',,,23.0,35.144
3777,1980,JOS JACOBS,60,110h 44' 58'',3842.0,34.691,110,44,58,IJSBOERKE-WARNCKE-KOGA MIYATA,95,398698,+ 01h 25' 44'',,,23.0,35.144
3778,1980,DIDIER LEBAUD,61,110h 45' 58'',3842.0,34.686,110,45,58,MIKO-MERCIER-VIVAGEL,76,398758,+ 01h 26' 44'',,,23.0,35.144
3779,1980,HANS-PETER JAKST,62,110h 47' 13'',3842.0,34.679,110,47,13,PUCH-SEM,25,398833,+ 01h 27' 59'',,,23.0,35.144
3780,1980,HENDRIK DEVOS,63,110h 48' 03'',3842.0,34.675,110,48,3,DAF TRUCKS-LEJEUNE,42,398883,+ 01h 28' 49'',,,23.0,35.144
3781,1980,MARCEL LAURENS,64,110h 48' 50'',3842.0,34.671,110,48,50,MARC-IWC-VRD,66,398930,+ 01h 29' 36'',,,23.0,35.144
3782,1980,POL VERSCHUERE,65,110h 49' 19'',3842.0,34.668,110,49,19,IJSBOERKE-WARNCKE-KOGA MIYATA,98,398959,+ 01h 30' 05'',,,23.0,35.144
3783,1980,JOS DE SCHOENMACKER,66,110h 50' 17'',3842.0,34.663,110,50,17,MARC-IWC-VRD,62,399017,+ 01h 31' 03'',,,23.0,35.144
3784,1980,DIRK WAYENBERG,67,110h 50' 21'',3842.0,34.663,110,50,21,IJSBOERKE-WARNCKE-KOGA MIYATA,99,399021,+ 01h 31' 07'',,,23.0,35.144
3785,1980,LUDWIG WIJNANTS,68,110h 50' 23'',3842.0,34.663,110,50,23,IJSBOERKE-WARNCKE-KOGA MIYATA,100,399023,+ 01h 31' 09'',,,23.0,35.144
3786,1980,JAN JONKERS,69,110h 51' 50'',3842.0,34.655,110,51,50,BOSTON-MAVIC-AMIS DU TOUR,104,399110,+ 01h 32' 36'',,,23.0,35.144
3787,1980,PIERRE-RAYMOND VILLEMIANE,70,110h 52' 13'',3842.0,34.653,110,52,13,RENAULT-GITANE,10,399133,+ 01h 32' 59'',,,23.0,35.144
3788,1980,PATRICK PERRET,71,110h 57' 25'',3842.0,34.626,110,57,25,PEUGEOT-ESSO-MICHELIN,39,399445,+ 01h 38' 11'',,,23.0,35.144
3789,1980,JACQUES MICHAUD,72,111h 00' 50'',3842.0,34.608,111,0,50,PUCH-SEM,26,399650,+ 01h 41' 36'',,,23.0,35.144
3790,1980,ETRIC VAN DE WIELE,73,111h 00' 52'',3842.0,34.608,111,0,52,IJSBOERKE-WARNCKE-KOGA MIYATA,94,399652,+ 01h 41' 38'',,,23.0,35.144
3791,1980,JEAN CHASSANG,74,111h 03' 48'',3842.0,34.593,111,3,48,RENAULT-GITANE,7,399828,+ 01h 44' 34'',,,23.0,35.144
3792,1980,FRÉDERIC BRUN,75,111h 04' 05'',3842.0,34.591,111,4,5,PEUGEOT-ESSO-MICHELIN,33,399845,+ 01h 44' 51'',,,23.0,35.144
3793,1980,BERNARD BECAAS,76,111h 04' 23'',3842.0,34.59,111,4,23,RENAULT-GITANE,3,399863,+ 01h 45' 09'',,,23.0,35.144
3794,1980,JOËL GALLOPIN,77,111h 05' 26'',3842.0,34.584,111,5,26,MIKO-MERCIER-VIVAGEL,74,399926,+ 01h 46' 12'',,,23.0,35.144
3795,1980,HERMANN Beyssens,78,111h 07' 33'',3842.0,34.573,111,7,33,SPLENDOR-ADMIRAL-TV EKSPRES,52,400053,+ 01h 48' 19'',,,23.0,35.144
3796,1980,PATRICK PEVENAGE,79,111h 09' 08'',3842.0,34.565,111,9,8,DAF TRUCKS-LEJEUNE,47,400148,+ 01h 49' 54'',,,23.0,35.144
3797,1980,JORGE FORTIA,80,111h 11' 36'',3842.0,34.552,111,11,36,KELME,125,400296,+ 01h 52' 22'',,,23.0,35.144
3798,1980,MAURICE LE GUILLOUX,81,111h 12' 23'',3842.0,34.548,111,12,23,RENAULT-GITANE,8,400343,+ 01h 53' 09'',,,23.0,35.144
3799,1980,WILLIAM TACKAERT,82,111h 16' 22'',3842.0,34.528,111,16,22,DAF TRUCKS-LEJEUNE,50,400582,+ 01h 57' 08'',,,23.0,35.144
3800,1980,JOS SCHIPPER,83,111h 18' 43'',3842.0,34.516,111,18,43,MARC-IWC-VRD,69,400723,+ 01h 59' 29'',,,23.0,35.144
3801,1980,ROGER LEGEAY,84,111h 18' 54'',3842.0,34.515,111,18,54,PEUGEOT-ESSO-MICHELIN,37,400734,+ 01h 59' 40'',,,23.0,35.144
3802,1980,GERHARD SCHONBACHER,85,111h 30' 06'',3842.0,34.457,111,30,6,MARC-IWC-VRD,70,401406,+ 02h 10' 52'',,,23.0,35.144
3803,1981,BERNARD HINAULT,1,91h 34' 14'',3753.0,40.985,91,34,14,RENAULT-GITANE,131,329654,-,,,23.0,38.96
3804,1981,LUCIEN VAN IMPE,2,91h 48' 48'',3753.0,40.876,91,48,48,BOSTON-MAVIC,81,330528,+ 00h 14' 34'',,,23.0,38.96
3805,1981,ROBERT ALBAN,3,91h 51' 18'',3753.0,40.858,91,51,18,LA REDOUTE-MOTOBECANE,51,330678,+ 00h 17' 04'',,,23.0,38.96
3806,1981,JOOP ZOETEMELK,4,91h 52' 35'',3753.0,40.848,91,52,35,TI-RALEIGH-CREDA,1,330755,+ 00h 18' 21'',,,23.0,38.96
3807,1981,PETER WINNEN,5,91h 54' 40'',3753.0,40.833,91,54,40,CAPRI SONNE- KOGA MIYATA,70,330880,+ 00h 20' 26'',,,23.0,38.96
3808,1981,JEAN-RENÉ BERNAUDEAU,6,91h 57' 16'',3753.0,40.814,91,57,16,PEUGEOT-ESSO-MICHELIN,11,331036,+ 00h 23' 02'',,,23.0,38.96
3809,1981,JOHAN DE MUYNCK,7,91h 58' 39'',3753.0,40.803,91,58,39,WICKES-SPLENDOR-EUROP DECOR,31,331119,+ 00h 24' 25'',,,23.0,38.96
3810,1981,SVEN-AKE NILSSON,8,91h 58' 51'',3753.0,40.802,91,58,51,WICKES-SPLENDOR-EUROP DECOR,36,331131,+ 00h 24' 37'',,,23.0,38.96
3811,1981,CLAUDE CRIQUIELION,9,92h 00' 32'',3753.0,40.79,92,0,32,WICKES-SPLENDOR-EUROP DECOR,34,331232,+ 00h 26' 18'',,,23.0,38.96
3812,1981,PHIL ANDERSON,10,92h 01' 14'',3753.0,40.784,92,1,14,PEUGEOT-ESSO-MICHELIN,12,331274,+ 00h 27' 00'',,,23.0,38.96
3813,1981,FONS DE WOLF,11,92h 03' 07'',3753.0,40.77,92,3,7,VERMEER THIJS-GIOS,141,331387,+ 00h 28' 53'',,,23.0,38.96
3814,1981,JOHAN VAN DER VELDE,12,92h 04' 00'',3753.0,40.764,92,4,0,TI-RALEIGH-CREDA,9,331440,+ 00h 29' 46'',,,23.0,38.96
3815,1981,MARCEL TINAZZI,13,92h 04' 17'',3753.0,40.762,92,4,17,SEM-FRANCE-LOIRE,50,331457,+ 00h 30' 03'',,,23.0,38.96
3816,1981,PAUL WELLENS,14,92h 06' 23'',3753.0,40.746,92,6,23,SUNAIR-COLNAGO,128,331583,+ 00h 32' 09'',,,23.0,38.96
3817,1981,MARIANO MARTINEZ,15,92h 06' 30'',3753.0,40.745,92,6,30,LA REDOUTE-MOTOBECANE,54,331590,+ 00h 32' 16'',,,23.0,38.96
3818,1981,EDDY SCHEPERS,16,92h 07' 41'',3753.0,40.737,92,7,41,DAF TRUCKS-COTE D'OR,108,331661,+ 00h 33' 27'',,,23.0,38.96
3819,1981,RAYMOND MARTIN,17,92h 07' 55'',3753.0,40.735,92,7,55,MIKO-MERCIER-VIVAGEL,21,331675,+ 00h 33' 41'',,,23.0,38.96
3820,1981,MICHEL LAURENT,18,92h 08' 55'',3753.0,40.728,92,8,55,PEUGEOT-ESSO-MICHELIN,17,331735,+ 00h 34' 41'',,,23.0,38.96
3821,1981,JEAN-FRANÇOIS RODRIGUEZ,19,92h 12' 46'',3753.0,40.699,92,12,46,RENAULT-GITANE,139,331966,+ 00h 38' 32'',,,23.0,38.96
3822,1981,GRAHAM JONES,20,92h 15' 20'',3753.0,40.68,92,15,20,PEUGEOT-ESSO-MICHELIN,16,332120,+ 00h 41' 06'',,,23.0,38.96
3823,1981,ALBERTO FERNANDEZ DE LA PUEBLA RAMOS,21,92h 16' 41'',3753.0,40.671,92,16,41,TEKA,95,332201,+ 00h 42' 27'',,,23.0,38.96
3824,1981,LUCIEN DIDIER,22,92h 23' 40'',3753.0,40.619,92,23,40,RENAULT-GITANE,137,332620,+ 00h 49' 26'',,,23.0,38.96
3825,1981,JACQUES MICHAUD,23,92h 24' 37'',3753.0,40.612,92,24,37,SEM-FRANCE-LOIRE,47,332677,+ 00h 50' 23'',,,23.0,38.96
3826,1981,DOMINIQUE ARNAUD,24,92h 26' 29'',3753.0,40.599,92,26,29,PUCH-WOLBER,72,332789,+ 00h 52' 15'',,,23.0,38.96
3827,1981,GERRY VERLINDEN,25,92h 27' 02'',3753.0,40.595,92,27,2,SUNAIR-COLNAGO,121,332822,+ 00h 52' 48'',,,23.0,38.96
3828,1981,DIDIER VANOVERSCHEDE,26,92h 27' 27'',3753.0,40.592,92,27,27,LA REDOUTE-MOTOBECANE,60,332847,+ 00h 53' 13'',,,23.0,38.96
3829,1981,CHARLY BERARD,27,92h 30' 20'',3753.0,40.571,92,30,20,RENAULT-GITANE,134,333020,+ 00h 56' 06'',,,23.0,38.96
3830,1981,GILBERT DUCLOS-LASSALLE,28,92h 30' 51'',3753.0,40.567,92,30,51,PEUGEOT-ESSO-MICHELIN,15,333051,+ 00h 56' 37'',,,23.0,38.96
3831,1981,RÉGIS OVION,29,92h 30' 57'',3753.0,40.566,92,30,57,PUCH-WOLBER,77,333057,+ 00h 56' 43'',,,23.0,38.96
3832,1981,HENNIE KUIPER,30,92h 31' 35'',3753.0,40.561,92,31,35,DAF TRUCKS-COTE D'OR,101,333095,+ 00h 57' 21'',,,23.0,38.96
3833,1981,PIERRE BAZZO,31,92h 32' 14'',3753.0,40.557,92,32,14,LA REDOUTE-MOTOBECANE,52,333134,+ 00h 58' 00'',,,23.0,38.96
3834,1981,JONATHAN BOYER,32,92h 33' 35'',3753.0,40.547,92,33,35,RENAULT-GITANE,136,333215,+ 00h 59' 21'',,,23.0,38.96
3835,1981,SERGE BEUCHERIE,33,92h 35' 54'',3753.0,40.53,92,35,54,SEM-FRANCE-LOIRE,42,333354,+ 01h 01' 40'',,,23.0,38.96
3836,1981,JOSTEIN WILMANN,34,92h 37' 00'',3753.0,40.522,92,37,0,CAPRI SONNE- KOGA MIYATA,69,333420,+ 01h 02' 46'',,,23.0,38.96
3837,1981,MARINO LEJARETTA,35,92h 44' 51'',3753.0,40.465,92,44,51,TEKA,91,333891,+ 01h 10' 37'',,,23.0,38.96
3838,1981,CHRISTIAN SEZNEC,36,92h 46' 57'',3753.0,40.449,92,46,57,MIKO-MERCIER-VIVAGEL,30,334017,+ 01h 12' 43'',,,23.0,38.96
3839,1981,BERNARD THEVENET,37,92h 47' 02'',3753.0,40.449,92,47,2,PUCH-WOLBER,71,334022,+ 01h 12' 48'',,,23.0,38.96
3840,1981,VICENTE BELDA,38,92h 48' 37'',3753.0,40.437,92,48,37,KELME,113,334117,+ 01h 14' 23'',,,23.0,38.96
3841,1981,THÉO DE ROOY,39,92h 50' 16'',3753.0,40.425,92,50,16,CAPRI SONNE- KOGA MIYATA,64,334216,+ 01h 16' 02'',,,23.0,38.96
3842,1981,RONNY CLAES,40,92h 51' 22'',3753.0,40.417,92,51,22,CAPRI SONNE- KOGA MIYATA,62,334282,+ 01h 17' 08'',,,23.0,38.96
3843,1981,ALAIN MESLET,41,92h 52' 52'',3753.0,40.406,92,52,52,BOSTON-MAVIC,86,334372,+ 01h 18' 38'',,,23.0,38.96
3844,1981,JORGE FORTIA,42,92h 57' 42'',3753.0,40.371,92,57,42,KELME,114,334662,+ 01h 23' 28'',,,23.0,38.96
3845,1981,ALAIN VIGNERON,43,92h 59' 06'',3753.0,40.361,92,59,6,RENAULT-GITANE,140,334746,+ 01h 24' 52'',,,23.0,38.96
3846,1981,PATRICK PERRET,44,93h 00' 09'',3753.0,40.354,93,0,9,PEUGEOT-ESSO-MICHELIN,20,334809,+ 01h 25' 55'',,,23.0,38.96
3847,1981,BERNARD VALLET,45,93h 00' 24'',3753.0,40.352,93,0,24,LA REDOUTE-MOTOBECANE,57,334824,+ 01h 26' 10'',,,23.0,38.96
3848,1981,HUBERT LINARD,46,93h 00' 26'',3753.0,40.352,93,0,26,PEUGEOT-ESSO-MICHELIN,19,334826,+ 01h 26' 12'',,,23.0,38.96
3849,1981,PATRICK FRIOU,47,93h 01' 34'',3753.0,40.344,93,1,34,MIKO-MERCIER-VIVAGEL,24,334894,+ 01h 27' 20'',,,23.0,38.96
3850,1981,SEAN KELLY,48,93h 02' 38'',3753.0,40.336,93,2,38,WICKES-SPLENDOR-EUROP DECOR,35,334958,+ 01h 28' 24'',,,23.0,38.96
3851,1981,KLAUS-PETER THALER,49,93h 03' 05'',3753.0,40.333,93,3,5,PUCH-WOLBER,79,334985,+ 01h 28' 51'',,,23.0,38.96
3852,1981,JUAN FERNANDEZ,50,93h 05' 00'',3753.0,40.319,93,5,0,KELME,111,335100,+ 01h 30' 46'',,,23.0,38.96
3853,1981,RÉGIS CLERE,51,93h 05' 15'',3753.0,40.317,93,5,15,MIKO-MERCIER-VIVAGEL,23,335115,+ 01h 31' 01'',,,23.0,38.96
3854,1981,GUY NULENS,52,93h 07' 53'',3753.0,40.298,93,7,53,DAF TRUCKS-COTE D'OR,107,335273,+ 01h 33' 39'',,,23.0,38.96
3855,1981,ALAIN DE CARVALHO,53,93h 09' 39'',3753.0,40.285,93,9,39,PUCH-WOLBER,74,335379,+ 01h 35' 25'',,,23.0,38.96
3856,1981,HENK LUBBERDING,54,93h 11' 57'',3753.0,40.269,93,11,57,TI-RALEIGH-CREDA,5,335517,+ 01h 37' 43'',,,23.0,38.96
3857,1981,GERRIE KNETEMANN,55,93h 14' 08'',3753.0,40.253,93,14,8,TI-RALEIGH-CREDA,4,335648,+ 01h 39' 54'',,,23.0,38.96
3858,1981,MAURICE LE GUILLOUX,56,93h 15' 39'',3753.0,40.242,93,15,39,RENAULT-GITANE,138,335739,+ 01h 41' 25'',,,23.0,38.96
3859,1981,HENDRIK DEVOS,57,93h 16' 19'',3753.0,40.237,93,16,19,DAF TRUCKS-COTE D'OR,104,335779,+ 01h 42' 05'',,,23.0,38.96
3860,1981,JEAN-LOUIS GAUTHIER,58,93h 16' 26'',3753.0,40.236,93,16,26,MIKO-MERCIER-VIVAGEL,26,335786,+ 01h 42' 12'',,,23.0,38.96
3861,1981,LUDO PEETERS,59,93h 17' 19'',3753.0,40.23,93,17,19,TI-RALEIGH-CREDA,6,335839,+ 01h 43' 05'',,,23.0,38.96
3862,1981,HUBERT ARBES,60,93h 17' 59'',3753.0,40.225,93,17,59,RENAULT-GITANE,132,335879,+ 01h 43' 45'',,,23.0,38.96
3863,1981,ROGER LEGEAY,61,93h 18' 10'',3753.0,40.224,93,18,10,PEUGEOT-ESSO-MICHELIN,18,335890,+ 01h 43' 56'',,,23.0,38.96
3864,1981,RONALD DE WITTE,62,93h 18' 21'',3753.0,40.223,93,18,21,SUNAIR-COLNAGO,123,335901,+ 01h 44' 07'',,,23.0,38.96
3865,1981,JACQUES BOSSIS,63,93h 18' 53'',3753.0,40.219,93,18,53,PEUGEOT-ESSO-MICHELIN,13,335933,+ 01h 44' 39'',,,23.0,38.96
3866,1981,ISMAËL LEJARETTA,64,93h 19' 03'',3753.0,40.218,93,19,3,TEKA,97,335943,+ 01h 44' 49'',,,23.0,38.96
3867,1981,RUDY COLMAN,65,93h 21' 07'',3753.0,40.203,93,21,7,WICKES-SPLENDOR-EUROP DECOR,33,336067,+ 01h 46' 53'',,,23.0,38.96
3868,1981,FREDDY MAERTENS,66,93h 21' 48'',3753.0,40.198,93,21,48,SUNAIR-COLNAGO,124,336108,+ 01h 47' 34'',,,23.0,38.96
3869,1981,JOS DE SCHOENMACKER,67,93h 22' 08'',3753.0,40.195,93,22,8,VERMEER THIJS-GIOS,145,336128,+ 01h 47' 54'',,,23.0,38.96
3870,1981,BERNARD BECAAS,68,93h 22' 19'',3753.0,40.194,93,22,19,RENAULT-GITANE,133,336139,+ 01h 48' 05'',,,23.0,38.96
3871,1981,BERNARDO ALFONSEL,69,93h 23' 25'',3753.0,40.186,93,23,25,TEKA,92,336205,+ 01h 49' 11'',,,23.0,38.96
3872,1981,JEAN CHASSANG,70,93h 24' 48'',3753.0,40.176,93,24,48,PUCH-WOLBER,73,336288,+ 01h 50' 34'',,,23.0,38.96
3873,1981,YVES HEZARD,71,93h 26' 29'',3753.0,40.164,93,26,29,PUCH-WOLBER,75,336389,+ 01h 52' 15'',,,23.0,38.96
3874,1981,BERNARD BOURREAU,72,93h 30' 46'',3753.0,40.134,93,30,46,PEUGEOT-ESSO-MICHELIN,14,336646,+ 01h 56' 32'',,,23.0,38.96
3875,1981,HUBERT MATHIS,73,93h 32' 43'',3753.0,40.12,93,32,43,MIKO-MERCIER-VIVAGEL,29,336763,+ 01h 58' 29'',,,23.0,38.96
3876,1981,LUDO DELCROIX,74,93h 34' 13'',3753.0,40.109,93,34,13,CAPRI SONNE- KOGA MIYATA,63,336853,+ 01h 59' 59'',,,23.0,38.96
3877,1981,RUDY PEVENAGE,75,93h 34' 48'',3753.0,40.105,93,34,48,CAPRI SONNE- KOGA MIYATA,66,336888,+ 02h 00' 34'',,,23.0,38.96
3878,1981,LOUIS LUYTEN,76,93h 36' 15'',3753.0,40.094,93,36,15,VERMEER THIJS-GIOS,147,336975,+ 02h 02' 01'',,,23.0,38.96
3879,1981,CHRISTIAN LEVAVASSEUR,77,93h 36' 50'',3753.0,40.09,93,36,50,MIKO-MERCIER-VIVAGEL,28,337010,+ 02h 02' 36'',,,23.0,38.96
3880,1981,PATRICK MOERLEN,78,93h 37' 34'',3753.0,40.085,93,37,34,SEM-FRANCE-LOIRE,48,337054,+ 02h 03' 20'',,,23.0,38.96
3881,1981,HERMANN Beyssens,79,93h 37' 39'',3753.0,40.084,93,37,39,VERMEER THIJS-GIOS,142,337059,+ 02h 03' 25'',,,23.0,38.96
3882,1981,HENNIE STAMSNIJDER,80,93h 39' 45'',3753.0,40.069,93,39,45,DAF TRUCKS-COTE D'OR,109,337185,+ 02h 05' 31'',,,23.0,38.96
